egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry,geometry_wkt,longitude,latitude
2500060,1004,1020,1121,3101,Appenzell,AI,POINT (9.433780126670827 47.35012410396516),POINT (2750738 1246279.789),9.433780126670827,47.35012410396516
2500062,1004,1030,1110,3101,Appenzell,AI,POINT (9.424856281698094 47.34798644432414),POINT (2750069.946 1246025.088),9.424856281698094,47.34798644432414
2500063,1004,1030,1110,3101,Appenzell,AI,POINT (9.424806145896907 47.34645654141611),POINT (2750070.465 1245854.95),9.424806145896907,47.34645654141611
2500064,1004,1020,1110,3101,Appenzell,AI,POINT (9.424931153833978 47.34672520553567),POINT (2750079.152 1245885.05),9.424931153833978,47.34672520553567
2500065,1004,1020,1110,3101,Appenzell,AI,POINT (9.42541000913181 47.34654695983808),POINT (2750115.827 1245866.155),9.42541000913181,47.34654695983808
2500066,1004,1020,1110,3101,Appenzell,AI,POINT (9.430415118580603 47.34148687564258),POINT (2750508.201 1245313.34),9.430415118580603,47.34148687564258
2500067,1004,1020,1110,3101,Appenzell,AI,POINT (9.429553487938897 47.341983925633464),POINT (2750441.704 1245366.932),9.429553487938897,47.341983925633464
2500068,1004,1040,1211,3101,Appenzell,AI,POINT (9.428200195945616 47.341232795973156),POINT (2750341.584 1245280.853),9.428200195945616,47.341232795973156
2500069,1007,1020,1110,3101,Appenzell,AI,POINT (9.428691135608629 47.34016116290891),POINT (2750381.696 1245162.687),9.428691135608629,47.34016116290891
2500070,1004,1030,1122,3101,Appenzell,AI,POINT (9.440848673960645 47.35518817300935),POINT (2751257.559 1246856.243),9.440848673960645,47.35518817300935
2500071,1004,1030,1110,3101,Appenzell,AI,POINT (9.439610224210616 47.35424510388312),POINT (2751166.695 1246749.038),9.439610224210616,47.35424510388312
2500072,1004,1040,1211,3101,Appenzell,AI,POINT (9.43964073423691 47.35279553547418),POINT (2751173.11 1246587.984),9.43964073423691,47.35279553547418
2500073,1004,1020,1110,3101,Appenzell,AI,POINT (9.439158530569843 47.352026318671214),POINT (2751138.869 1246501.56),9.439158530569843,47.352026318671214
2500074,1004,1020,1110,3101,Appenzell,AI,POINT (9.442595544016497 47.355956295877085),POINT (2751387.316 1246944.986),9.442595544016497,47.355956295877085
2500075,1004,1020,1110,3101,Appenzell,AI,POINT (9.451516391615879 47.35281491137497),POINT (2752070.044 1246613.091),9.451516391615879,47.35281491137497
2500076,1004,1020,1110,3101,Appenzell,AI,POINT (9.447979293356159 47.34347218414216),POINT (2751829.485 1245567.844),9.447979293356159,47.34347218414216
2500078,1004,1020,1110,3101,Appenzell,AI,POINT (9.426047701409857 47.34330777048374),POINT (2750173.122 1245507.354),9.426047701409857,47.34330777048374
2500079,1007,1030,1121,3101,Appenzell,AI,POINT (9.40073914281338 47.331732825417994),POINT (2748293.347 1244172.702),9.40073914281338,47.331732825417994
2500080,1004,1030,1110,3101,Appenzell,AI,POINT (9.44011334080368 47.34804544541028),POINT (2751222.28 1246060.945),9.44011334080368,47.34804544541028
2500081,1004,1020,1110,3101,Appenzell,AI,POINT (9.429301886246481 47.33947533981958),POINT (2750429.773 1245087.632),9.429301886246481,47.33947533981958
2500082,1004,1030,1110,3101,Appenzell,AI,POINT (9.435443962005907 47.34772856089797),POINT (2750870.458 1246016.734),9.435443962005907,47.34772856089797
2500086,1004,1020,1121,3101,Appenzell,AI,POINT (9.408131295785182 47.3397148911191),POINT (2748829.639 1245073.876),9.408131295785182,47.3397148911191
2500087,1007,1020,1110,3101,Appenzell,AI,POINT (9.409922577945975 47.323739175081336),POINT (2749009.602 1243301.644),9.409922577945975,47.323739175081336
2500088,1004,1030,1122,3101,Appenzell,AI,POINT (9.400244799346309 47.33217459892183),POINT (2748254.765 1244220.869),9.400244799346309,47.33217459892183
2500089,1004,1020,1110,3101,Appenzell,AI,POINT (9.403736014864243 47.328346108613545),POINT (2748529.23 1243801.952),9.403736014864243,47.328346108613545
2500092,1004,1020,1122,3101,Appenzell,AI,POINT (9.400816902029788 47.33217433473736),POINT (2748297.995 1244221.921),9.400816902029788,47.33217433473736
2500093,1004,1020,1110,3101,Appenzell,AI,POINT (9.386239169510283 47.32330222333966),POINT (2747220.956 1243208.362),9.386239169510283,47.32330222333966
2500094,1004,1020,1121,3101,Appenzell,AI,POINT (9.405113171758893 47.327346804449775),POINT (2748636.083 1243693.492),9.405113171758893,47.327346804449775
2500097,1004,1020,1110,3101,Appenzell,AI,POINT (9.380044072123699 47.32224419418265),POINT (2746755.672 1243079.158),9.380044072123699,47.32224419418265
2500098,1004,1020,1110,3101,Appenzell,AI,POINT (9.37958547090406 47.32263627896283),POINT (2746719.934 1243121.879),9.37958547090406,47.32263627896283
2500099,1004,1020,1110,3101,Appenzell,AI,POINT (9.430604857289245 47.341825324079345),POINT (2750521.58 1245351.321),9.430604857289245,47.341825324079345
2500100,1004,1020,1122,3101,Appenzell,AI,POINT (9.399740408960623 47.33218834762901),POINT (2748216.614 1244221.444),9.399740408960623,47.33218834762901
2500101,1007,1020,1110,3101,Appenzell,AI,POINT (9.38014115711884 47.32325909280755),POINT (2746760.217 1243192.142),9.38014115711884,47.32325909280755
2500102,1004,1020,1110,3101,Appenzell,AI,POINT (9.379672991801105 47.32307961565586),POINT (2746725.329 1243171.318),9.379672991801105,47.32307961565586
2500103,1004,1020,1110,3101,Appenzell,AI,POINT (9.37909843729631 47.3228089770818),POINT (2746682.651 1243140.163),9.37909843729631,47.3228089770818
2500105,1004,1020,1110,3101,Appenzell,AI,POINT (9.379460061404036 47.32340672666204),POINT (2746708.337 1243207.277),9.379460061404036,47.32340672666204
2500107,1004,1020,1110,3101,Appenzell,AI,POINT (9.378674925262906 47.32358798319094),POINT (2746648.502 1243225.955),9.378674925262906,47.32358798319094
2500108,1004,1020,1121,3101,Appenzell,AI,POINT (9.423050927007086 47.351475915412195),POINT (2749923.758 1246409.476),9.423050927007086,47.351475915412195
2500109,1004,1020,1122,3101,Appenzell,AI,POINT (9.429072203846387 47.345565683001674),POINT (2750395.241 1245764.105),9.429072203846387,47.345565683001674
2500110,1004,1020,1110,3101,Appenzell,AI,POINT (9.41189907369344 47.33293436224833),POINT (2749133.26 1244327.404),9.41189907369344,47.33293436224833
2500111,1004,1040,1211,3101,Appenzell,AI,POINT (9.383863718555407 47.312549717325865),POINT (2747071.072 1242008.807),9.383863718555407,47.312549717325865
2500113,1004,1020,1110,3101,Appenzell,AI,POINT (9.378231776186242 47.32362040279184),POINT (2746614.922 1243228.73),9.378231776186242,47.32362040279184
2500114,1004,1020,1121,3101,Appenzell,AI,POINT (9.399947589846606 47.33432690713622),POINT (2748226.325 1244459.528),9.399947589846606,47.33432690713622
2500115,1004,1020,1110,3101,Appenzell,AI,POINT (9.377988410180349 47.323737084909354),POINT (2746596.209 1243241.244),9.377988410180349,47.323737084909354
2500118,1004,1020,1110,3101,Appenzell,AI,POINT (9.378587457265128 47.32270103234471),POINT (2746644.33 1243127.21),9.378587457265128,47.32270103234471
2500119,1004,1020,1110,3101,Appenzell,AI,POINT (9.379263741278569 47.32262352716897),POINT (2746695.654 1243119.86),9.379263741278569,47.32262352716897
2500120,1004,1020,1110,3101,Appenzell,AI,POINT (9.378671655802666 47.323178389709526),POINT (2746649.381 1243180.424),9.378671655802666,47.323178389709526
2500121,1004,1020,1110,3101,Appenzell,AI,POINT (9.409267213015697 47.32605044890835),POINT (2748953.619 1243557.287),9.409267213015697,47.32605044890835
2500122,1004,1020,1110,3101,Appenzell,AI,POINT (9.412285151020733 47.33267095977814),POINT (2749163.169 1244298.862),9.412285151020733,47.33267095977814
2500127,1004,1020,1110,3101,Appenzell,AI,POINT (9.378911679961817 47.32300960588789),POINT (2746667.985 1243162.113),9.378911679961817,47.32300960588789
2500129,1004,1020,1110,3101,Appenzell,AI,POINT (9.42641227713678 47.35677438107999),POINT (2750162.729 1247004.808),9.42641227713678,47.35677438107999
2500130,1004,1020,1110,3101,Appenzell,AI,POINT (9.426107399843426 47.356727393814175),POINT (2750139.835 1246999.002),9.426107399843426,47.356727393814175
2500132,1004,1020,1110,3101,Appenzell,AI,POINT (9.381412556820695 47.3243419405192),POINT (2746853.322 1243314.876),9.381412556820695,47.3243419405192
2500134,1004,1030,1122,3101,Appenzell,AI,POINT (9.399831930749803 47.33250338419598),POINT (2748222.654 1244256.632),9.399831930749803,47.33250338419598
2500135,1004,1030,1110,3101,Appenzell,AI,POINT (9.400314253042346 47.33247642466205),POINT (2748259.174 1244254.547),9.400314253042346,47.33247642466205
2500138,1004,1040,1211,3101,Appenzell,AI,POINT (9.407421188072647 47.33084782488225),POINT (2748800.729 1244086.991),9.407421188072647,47.33084782488225
2500140,1004,1020,1110,3101,Appenzell,AI,POINT (9.405088383104218 47.338256617646174),POINT (2748603.807 1244906.026),9.405088383104218,47.338256617646174
2500141,1004,1020,1110,3101,Appenzell,AI,POINT (9.405250940776547 47.33820845624064),POINT (2748616.223 1244900.981),9.405250940776547,47.33820845624064
2500142,1004,1020,1121,3101,Appenzell,AI,POINT (9.405376005645376 47.337855434799906),POINT (2748626.656 1244861.981),9.405376005645376,47.337855434799906
2500143,1004,1020,1110,3101,Appenzell,AI,POINT (9.379973208389139 47.32261944297347),POINT (2746749.284 1243120.733),9.379973208389139,47.32261944297347
2500144,1004,1020,1121,3101,Appenzell,AI,POINT (9.412083542774974 47.323274072287184),POINT (2749174.215 1243254.057),9.412083542774974,47.323274072287184
2500145,1004,1030,1110,3101,Appenzell,AI,POINT (9.426629325983743 47.35609108562266),POINT (2750181.047 1246929.278),9.426629325983743,47.35609108562266
2500146,1004,1020,1110,3101,Appenzell,AI,POINT (9.426856660112943 47.356153190979306),POINT (2750198.042 1246936.616),9.426856660112943,47.356153190979306
2500147,1004,1020,1110,3101,Appenzell,AI,POINT (9.427427772465167 47.356759082516156),POINT (2750239.469 1247005.052),9.427427772465167,47.356759082516156
2500148,1004,1020,1110,3101,Appenzell,AI,POINT (9.427701413508265 47.35681945261507),POINT (2750259.966 1247012.286),9.427701413508265,47.35681945261507
2500149,1004,1020,1110,3101,Appenzell,AI,POINT (9.425892303262502 47.35635721078157),POINT (2750124.632 1246957.446),9.425892303262502,47.35635721078157
2500150,1004,1020,1110,3101,Appenzell,AI,POINT (9.426281825139252 47.35635205978495),POINT (2750154.066 1246957.619),9.426281825139252,47.35635205978495
2500151,1004,1020,1121,3101,Appenzell,AI,POINT (9.429648648846587 47.34478917509768),POINT (2750440.978 1245678.905),9.429648648846587,47.34478917509768
2500152,1004,1030,1122,3101,Appenzell,AI,POINT (9.402198301344134 47.33378516763869),POINT (2748397.894 1244403.571),9.402198301344134,47.33378516763869
2500153,1004,1020,1110,3101,Appenzell,AI,POINT (9.408981747985012 47.33596583925312),POINT (2748904.36 1244658.798),9.408981747985012,47.33596583925312
2500154,1004,1020,1110,3101,Appenzell,AI,POINT (9.406338247743767 47.338864624801865),POINT (2748696.543 1244975.972),9.406338247743767,47.338864624801865
2500155,1004,1020,1110,3101,Appenzell,AI,POINT (9.411917418461831 47.32345868540748),POINT (2749161.144 1243274.26),9.411917418461831,47.32345868540748
2500156,1004,1020,1110,3101,Appenzell,AI,POINT (9.431653676025205 47.343103048348965),POINT (2750597.207 1245495.347),9.431653676025205,47.343103048348965
2500157,1004,1020,1121,3101,Appenzell,AI,POINT (9.42886784824397 47.34245464857487),POINT (2750388.578 1245417.936),9.42886784824397,47.34245464857487
2500158,1004,1020,1110,3101,Appenzell,AI,POINT (9.428455558594706 47.342351390260546),POINT (2750357.722 1245405.669),9.428455558594706,47.342351390260546
2500159,1004,1020,1110,3101,Appenzell,AI,POINT (9.407128760947463 47.33745985333808),POINT (2748760.187 1244821.336),9.407128760947463,47.33745985333808
2500161,1004,1030,1110,3101,Appenzell,AI,POINT (9.40143371507391 47.33573624923616),POINT (2748334.695 1244618.98),9.40143371507391,47.33573624923616
2500162,1004,1020,1121,3101,Appenzell,AI,POINT (9.409108734257275 47.3347467018504),POINT (2748917.359 1244523.537),9.409108734257275,47.3347467018504
2500163,1004,1020,1121,3101,Appenzell,AI,POINT (9.4011294144458 47.33247927745704),POINT (2748320.761 1244256.405),9.4011294144458,47.33247927745704
2500164,1004,1020,1122,3101,Appenzell,AI,POINT (9.399187179003718 47.33222174621075),POINT (2748174.718 1244224.111),9.399187179003718,47.33222174621075
2500166,1004,1020,1110,3101,Appenzell,AI,POINT (9.426176245175373 47.357034019771646),POINT (2750144.171 1247033.214),9.426176245175373,47.357034019771646
2500168,1004,1020,1110,3101,Appenzell,AI,POINT (9.407521091277365 47.33727717409198),POINT (2748790.339 1244801.776),9.407521091277365,47.33727717409198
2500169,1004,1020,1110,3101,Appenzell,AI,POINT (9.40762979647617 47.33731056992765),POINT (2748798.459 1244805.694),9.40762979647617,47.33731056992765
2500170,1004,1020,1110,3101,Appenzell,AI,POINT (9.406142452297484 47.33636238593447),POINT (2748688.727 1244697.487),9.406142452297484,47.33636238593447
2500171,1004,1020,1121,3101,Appenzell,AI,POINT (9.411842367191056 47.32394113202301),POINT (2749154.123 1243327.739),9.411842367191056,47.32394113202301
2500172,1004,1020,1121,3101,Appenzell,AI,POINT (9.41244004453038 47.323729683093),POINT (2749199.883 1243305.374),9.41244004453038,47.323729683093
2500173,1004,1020,1110,3101,Appenzell,AI,POINT (9.430744638693337 47.3429847413292),POINT (2750528.867 1245480.453),9.430744638693337,47.3429847413292
2500174,1004,1020,1121,3101,Appenzell,AI,POINT (9.431283267266318 47.34305848530431),POINT (2750569.35 1245489.683),9.431283267266318,47.34305848530431
2500175,1004,1020,1110,3101,Appenzell,AI,POINT (9.395142477267544 47.331093178620584),POINT (2747872.221 1244091.043),9.395142477267544,47.331093178620584
2500176,1004,1020,1122,3101,Appenzell,AI,POINT (9.40479096545261 47.33723810538553),POINT (2748584.174 1244792.259),9.40479096545261,47.33723810538553
2500177,1004,1020,1110,3101,Appenzell,AI,POINT (9.428526814060106 47.34789511971044),POINT (2750347.472 1246021.966),9.428526814060106,47.34789511971044
2500178,1007,1030,1122,3101,Appenzell,AI,POINT (9.409240131600066 47.335139218242354),POINT (2748926.191 1244567.413),9.409240131600066,47.335139218242354
2500179,1004,1030,1122,3101,Appenzell,AI,POINT (9.409102730125483 47.335149698524425),POINT (2748915.78 1244568.317),9.409102730125483,47.335149698524425
2500180,1004,1020,1122,3101,Appenzell,AI,POINT (9.40020513873469 47.33026949198872),POINT (2748257.064 1244009.049),9.40020513873469,47.33026949198872
2500181,1004,1020,1122,3101,Appenzell,AI,POINT (9.400667630176073 47.33041625241615),POINT (2748291.604 1244026.235),9.400667630176073,47.33041625241615
2500182,1004,1020,1122,3101,Appenzell,AI,POINT (9.400551679483971 47.33008759616075),POINT (2748283.756 1243989.487),9.400551679483971,47.33008759616075
2500183,1004,1020,1122,3101,Appenzell,AI,POINT (9.400323159216335 47.32988790322984),POINT (2748267.043 1243966.86),9.400323159216335,47.32988790322984
2500184,1004,1020,1110,3101,Appenzell,AI,POINT (9.440026048899398 47.35259017719127),POINT (2751202.796 1246565.902),9.440026048899398,47.35259017719127
2500185,1004,1020,1110,3101,Appenzell,AI,POINT (9.380895308829652 47.32486209342668),POINT (2746812.8 1243371.721),9.380895308829652,47.32486209342668
2500186,1004,1020,1110,3101,Appenzell,AI,POINT (9.380800758230746 47.32468425556261),POINT (2746806.144 1243351.778),9.380800758230746,47.32468425556261
2500187,1004,1020,1110,3101,Appenzell,AI,POINT (9.404214957159573 47.33878353836568),POINT (2748536.349 1244962.937),9.404214957159573,47.33878353836568
2500188,1004,1020,1110,3101,Appenzell,AI,POINT (9.40796403198111 47.33772874048239),POINT (2748822.545 1244852.806),9.40796403198111,47.33772874048239
2500189,1004,1020,1110,3101,Appenzell,AI,POINT (9.408035340576612 47.337704967385896),POINT (2748827.999 1244850.299),9.408035340576612,47.337704967385896
2500190,1004,1020,1110,3101,Appenzell,AI,POINT (9.408158344222104 47.337595126506166),POINT (2748837.599 1244838.324),9.408158344222104,47.337595126506166
2500191,1004,1020,1110,3101,Appenzell,AI,POINT (9.408218212725172 47.33755977127039),POINT (2748842.221 1244834.508),9.408218212725172,47.33755977127039
2500192,1004,1020,1110,3101,Appenzell,AI,POINT (9.40831143186031 47.337441225546684),POINT (2748849.595 1244821.509),9.40831143186031,47.337441225546684
2500193,1004,1020,1110,3101,Appenzell,AI,POINT (9.408354665233352 47.337395897439556),POINT (2748852.988 1244816.553),9.408354665233352,47.337395897439556
2500194,1004,1020,1121,3101,Appenzell,AI,POINT (9.40591799771088 47.33980513932725),POINT (2748662.17 1245079.71),9.40591799771088,47.33980513932725
2500195,1004,1030,1122,3101,Appenzell,AI,POINT (9.408837242411842 47.33513084891122),POINT (2748895.773 1244565.718),9.408837242411842,47.33513084891122
2500196,1004,1020,1110,3101,Appenzell,AI,POINT (9.430921917228487 47.348621526673945),POINT (2750526.345 1246107.296),9.430921917228487,47.348621526673945
2500197,1004,1020,1110,3101,Appenzell,AI,POINT (9.405158217917156 47.33514027316722),POINT (2748617.768 1244559.789),9.405158217917156,47.33514027316722
2500198,1004,1020,1110,3101,Appenzell,AI,POINT (9.412904294130032 47.32418149628172),POINT (2749233.704 1243356.474),9.412904294130032,47.32418149628172
2500199,1004,1020,1110,3101,Appenzell,AI,POINT (9.412726573293195 47.32393738414839),POINT (2749220.956 1243329.004),9.412726573293195,47.32393738414839
2500200,1004,1020,1110,3101,Appenzell,AI,POINT (9.428888472641756 47.34274612684037),POINT (2750389.314 1245450.372),9.428888472641756,47.34274612684037
2500201,1004,1020,1110,3101,Appenzell,AI,POINT (9.42835310641849 47.34804736066507),POINT (2750333.921 1246038.554),9.42835310641849,47.34804736066507
2500202,1004,1020,1110,3101,Appenzell,AI,POINT (9.427547519857562 47.34332614053685),POINT (2750286.375 1245512.268),9.427547519857562,47.34332614053685
2500203,1004,1020,1110,3101,Appenzell,AI,POINT (9.4277464445162 47.34338179629188),POINT (2750301.246 1245518.835),9.4277464445162,47.34338179629188
2500204,1004,1020,1110,3101,Appenzell,AI,POINT (9.427774386324693 47.34322885671439),POINT (2750303.788 1245501.89),9.427774386324693,47.34322885671439
2500205,1004,1030,1110,3101,Appenzell,AI,POINT (9.40596890674682 47.33661869681971),POINT (2748674.9 1244725.646),9.40596890674682,47.33661869681971
2500206,1004,1020,1110,3101,Appenzell,AI,POINT (9.40608438198946 47.33661109547),POINT (2748683.646 1244725.02),9.40608438198946,47.33661109547
2500207,1004,1030,1110,3101,Appenzell,AI,POINT (9.430921753688585 47.34801538705587),POINT (2750528.044 1246039.926),9.430921753688585,47.34801538705587
2500208,1004,1020,1110,3101,Appenzell,AI,POINT (9.430914342645162 47.34781462514095),POINT (2750528.051 1246017.598),9.430914342645162,47.34781462514095
2711553,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.42692125314475 47.33041598622616),POINT (2750275.44 1244076.166),9.42692125314475,47.33041598622616
2711554,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.4252597290462 47.33128433353423),POINT (2750147.444 1244169.497),9.4252597290462,47.33128433353423
2711555,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.425053408340423 47.33112690766268),POINT (2750132.297 1244151.605),9.425053408340423,47.33112690766268
2711556,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.426426342048618 47.3310423923846),POINT (2750236.278 1244144.84),9.426426342048618,47.3310423923846
2711557,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424836946619372 47.331205959669),POINT (2750115.718 1244159.977),9.424836946619372,47.331205959669
2711558,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424411651399764 47.33104408812299),POINT (2750084.037 1244141.172),9.424411651399764,47.33104408812299
2711559,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.426349675052474 47.33036994535011),POINT (2750232.379 1244069.954),9.426349675052474,47.33036994535011
2711563,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.436467830419199 47.30388466082784),POINT (2751071.931 1241145.693),9.436467830419199,47.30388466082784
2711564,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.433907643282666 47.32163548282298),POINT (2750828.186 1243113.667),9.433907643282666,47.32163548282298
2711565,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434973444409566 47.321604444342974),POINT (2750908.823 1243112.267),9.434973444409566,47.321604444342974
2711566,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.435037337553426 47.321404669074056),POINT (2750914.217 1243090.186),9.435037337553426,47.321404669074056
2711567,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434876980517144 47.32186094441086),POINT (2750900.807 1243140.59),9.434876980517144,47.32186094441086
2711568,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43529792111559 47.32165311745619),POINT (2750933.208 1243118.301),9.43529792111559,47.32165311745619
2711569,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.435123235714464 47.32192489963654),POINT (2750919.237 1243148.172),9.435123235714464,47.32192489963654
2711570,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.435370273751731 47.3214319349205),POINT (2750939.302 1243093.857),9.435370273751731,47.3214319349205
2711571,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.435691391195366 47.321464766840386),POINT (2750963.478 1243098.124),9.435691391195366,47.321464766840386
2711572,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.436106484748493 47.32154682317189),POINT (2750994.617 1243108.043),9.436106484748493,47.32154682317189
2711573,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.436040835856433 47.32173953962218),POINT (2750989.11 1243129.336),9.436040835856433,47.32173953962218
2711574,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43593504754946 47.32190309805362),POINT (2750980.652 1243147.311),9.43593504754946,47.32190309805362
2711575,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.435808216594149 47.32206621097543),POINT (2750970.605 1243165.196),9.435808216594149,47.32206621097543
2711576,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43561669429193 47.32219822447046),POINT (2750955.757 1243179.5),9.43561669429193,47.32219822447046
2711577,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.433777167488895 47.321616785153054),POINT (2750818.378 1243111.338),9.433777167488895,47.321616785153054
2711578,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.435533087707428 47.3224114503972),POINT (2750948.835 1243203.038),9.435533087707428,47.3224114503972
2711579,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43520700204656 47.3221598266818),POINT (2750924.903 1243174.444),9.43520700204656,47.3221598266818
2711580,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.435183074790668 47.32247179929071),POINT (2750922.212 1243209.072),9.435183074790668,47.32247179929071
2711581,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.434932478871502 47.32238527309006),POINT (2750903.518 1243198.973),9.434932478871502,47.32238527309006
2711582,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.434655671132342 47.32203359076938),POINT (2750883.593 1243159.353),9.434655671132342,47.32203359076938
2711583,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434639866547734 47.322275603638445),POINT (2750881.714 1243186.221),9.434639866547734,47.322275603638445
2711584,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43443168199982 47.32197697794804),POINT (2750866.825 1243152.63),9.43443168199982,47.32197697794804
2711585,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.434394932919066 47.32138568164886),POINT (2750865.72 1243086.84),9.434394932919066,47.32138568164886
2711586,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434333890935454 47.322212950618805),POINT (2750858.767 1243178.669),9.434333890935454,47.322212950618805
2711587,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434268821173662 47.32194963695382),POINT (2750854.594 1243149.278),9.434268821173662,47.32194963695382
2711588,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.433916240310396 47.32187021750076),POINT (2750828.172 1243139.773),9.433916240310396,47.32187021750076
2711589,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.433782838867758 47.32187908416731),POINT (2750818.065 1243140.502),9.433782838867758,47.32187908416731
2711590,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434261279417527 47.32172546484333),POINT (2750854.658 1243124.348),9.434261279417527,47.32172546484333
2711591,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434373873262544 47.321734799291754),POINT (2750863.141 1243125.602),9.434373873262544,47.321734799291754
2711592,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.46962713482384 47.30657594837129),POINT (2753571.058 1241509.198),9.46962713482384,47.30657594837129
2711593,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.468923471681258 47.30515003682709),POINT (2753521.966 1241349.341),9.468923471681258,47.30515003682709
2711594,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.469276258932869 47.305834359936206),POINT (2753546.667 1241426.089),9.469276258932869,47.305834359936206
2711595,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.470685246159839 47.306855382243015),POINT (2753650.243 1241542.327),9.470685246159839,47.306855382243015
2711596,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.4692975447391 47.308016709523436),POINT (2753541.996 1241668.683),9.4692975447391,47.308016709523436
2711598,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434348352721361 47.30900410515762),POINT (2750897.217 1241710.609),9.434348352721361,47.30900410515762
2711601,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43457539669419 47.310546330455935),POINT (2750910.018 1241882.455),9.43457539669419,47.310546330455935
2711603,1004,1040,1211,3102,Gonten,AI,POINT (9.32786057009281 47.291550178462636),POINT (2742893.962 1239571.277),9.32786057009281,47.291550178462636
2711616,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.437535684092275 47.31105385185914),POINT (2751132.354 1241944.562),9.437535684092275,47.31105385185914
2711617,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43741954678286 47.31148881659662),POINT (2751122.343 1241992.682),9.43741954678286,47.31148881659662
2711618,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.432032786637256 47.30206784176769),POINT (2750741.768 1240935.233),9.432032786637256,47.30206784176769
2711619,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.417475249927548 47.32341982861926),POINT (2749581.281 1243280.524),9.417475249927548,47.32341982861926
2711620,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418504219649806 47.323376852887186),POINT (2749659.165 1243277.71),9.418504219649806,47.323376852887186
2711621,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.460032609764308 47.31902130299849),POINT (2752810.092 1242873.677),9.460032609764308,47.31902130299849
2711624,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.432027983263197 47.32062992126014),POINT (2750688.969 1242998.292),9.432027983263197,47.32062992126014
2711625,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43234731468254 47.32054084392458),POINT (2750713.355 1242989.005),9.43234731468254,47.32054084392458
2711628,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (9.451229963551254 47.32178643955499),POINT (2752136.907 1243163.895),9.451229963551254,47.32178643955499
2711632,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.431930334013082 47.321704310958275),POINT (2750678.554 1243117.517),9.431930334013082,47.321704310958275
2711636,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.433639161810701 47.29023840778829),POINT (2750896.66 1239623.554),9.433639161810701,47.29023840778829
2711638,1004,1030,1122,3111,Oberegg,AI,POINT (9.552307117682139 47.42199640766988),POINT (2759475.571 1254502.364),9.552307117682139,47.42199640766988
