,EGID,officialBuildingNo,east,north,originOfCoordinates,buildingStatus,buildingCategory,buildingClass,dateOfConstruction,periodOfConstruction,surfaceAreaOfBuilding,numberOfFloors,heatGeneratorHeating,energySourceHeating,informationSourceHeating,revisionDateHeating,heatGeneratorHotWater,revisionDateWarmWater,createDate,updateDate,EGAID,EntranceNo,IsOfficialAddress,CoordinateEast,CoordinateNorth,EWID,YearOfConstruction,NumberOfRooms,Floor,SurfaceArea
2266,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,13,2022,2,3101,52
2267,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,10,2022,3,3101,59
2268,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,9,2022,1,3101,39
2269,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,8,2022,2,3101,52
2270,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,6,2022,2,3101,52
2271,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,2,2022,2,3101,52
2272,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,3,2022,1,3101,44
2273,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,15,2022,2,3101,44
2274,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,61,2022,2,3106,52
2275,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,60,2022,1,3106,44
2276,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,58,2022,2,3106,52
2277,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,57,2022,3,3106,61
2278,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,56,2022,1,3106,34
2279,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,55,2022,2,3105,52
2280,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,54,2022,2,3107,58
2281,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,52,2022,3,3105,54
2282,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,105,2022,2,3102,52
2283,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,104,2022,3,3102,59
2284,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,103,2022,1,3104,34
2285,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,102,2022,2,3105,44
2286,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,101,2022,2,3102,52
2287,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,100,2022,1,3104,44
2288,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,99,2022,2,3102,52
2289,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,98,2022,2,3104,44
2290,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,97,2022,2,3105,52
2291,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,96,2022,1,3102,44
2292,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,95,2022,2,3104,52
2293,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,94,2022,1,3103,44
2294,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,93,2022,2,3102,52
2295,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,92,2022,2,3105,52
2296,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,91,2022,1,3103,34
2297,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,90,2022,2,3102,44
2298,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,88,2022,2,3102,52
2299,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,86,2022,1,3102,34
2300,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,84,2022,1,3105,44
2301,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,81,2022,1,3105,34
2302,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,79,2022,3,3107,65
2303,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,77,2022,1,3104,44
2304,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,75,2022,2,3104,52
2305,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,74,2022,2,3103,52
2306,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,73,2022,2,3102,52
2307,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,72,2022,1,3103,44
2308,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,71,2022,2,3103,52
2309,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,70,2022,2,3105,52
2310,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,69,2022,2,3103,52
2311,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,68,2022,2,3104,52
2312,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,67,2022,2,3104,52
2313,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,66,2022,2,3103,52
2314,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,89,2022,2,3102,52
2315,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,87,2022,2,3105,52
2316,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,85,2022,2,3103,52
2317,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,83,2022,2,3102,44
2318,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,82,2022,2,3104,52
2319,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,80,2022,2,3103,52
2320,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,78,2022,2,3104,52
2321,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,76,2022,2,3104,52
2322,210222377,6140,2687016.031,1234730.865,901,1004,1030,1122,2022-08,8023,2089,8,7411,7598,859,2018-12-11,7610,2018-12-11,2018-10-08,2023-03-31,102425804,21,1,2687025.553,1234738.466,106,2022,2,3103,43
2323,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,10,2021,4,3102,95
2324,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,9,2021,4,3100,104
2325,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,8,2021,3,3401,74
2326,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,7,2021,4,3101,95
2327,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,6,2021,2,3101,47
2328,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,5,2021,2,3102,47
2329,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,4,2021,4,3102,95
2330,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,3,2021,3,3401,74
2331,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,2,2021,4,3101,95
2332,210222378,6132,2687112.624,1234675.84,904,1004,1020,1122,2021-03,8023,312,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425708,13,1,2687107.695,1234671.339,1,2021,5,3100,118
2333,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,10,2021,5,3100,115
2334,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,9,2021,3,3101,62
2335,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,8,2021,3,3401,70
2336,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,7,2021,3,3101,74
2337,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,6,2021,4,3101,95
2338,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,5,2021,3,3102,62
2339,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,4,2021,4,3102,95
2340,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,3,2021,2,3401,69
2341,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,2,2021,3,3102,74
2342,210222379,6135,2687114.366,1234724.251,904,1004,1020,1122,2021-02,8023,302,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425712,3,1,2687109.877,1234719.526,1,2021,4,3100,94
2343,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,10,2021,3,3401,70
2344,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,9,2021,3,3102,95
2345,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,8,2021,3,3401,69
2346,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,7,2021,5,3100,114
2347,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,6,2021,3,3102,62
2348,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,5,2021,4,3101,95
2349,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,4,2021,4,3102,95
2350,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,3,2021,3,3101,74
2351,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,2,2021,3,3101,62
2352,210222380,6134,2687074.241,1234713.457,904,1004,1020,1122,2021-03,8023,303,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425716,17,1,2687069.482,1234708.991,1,2021,4,3100,99
2353,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,5,2021,4,3100,99
2354,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,4,2021,2,3102,47
2355,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,3,2021,5,3100,119
2356,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,2,2021,2,3101,47
2357,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,1,2021,4,3101,95
2358,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,10,2021,4,3101,95
2359,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,9,2021,4,3102,95
2360,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,8,2021,3,3401,74
2361,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,7,2021,3,3401,74
2362,210222381,6137,2687157.387,1234691.337,904,1004,1020,1122,2021-02,8023,311,4,7411,7598,859,2019-03-13,7610,2019-03-13,2018-10-08,2023-12-11,102425721,7,1,2687152.703,1234686.175,6,2021,4,3102,95
2363,210222983,6163,2687210.579,1234715.405,901,1004,1060,1274,2018,8023,39,,,,,,,,2019-01-22,2023-07-14,,,,,,,,,,
2364,210231551,n.v.,2687002.861,1234796.382,901,1004,1060,1242,2022-08,8023,284,1,7400,7500,859,2020-04-20,7600,2020-04-20,2019-03-13,2023-03-31,,,,,,,,,,
2365,210280111,2789,2687125.397,1234823.797,901,1004,1080,1241,1960,8013,490,,,,,,,,2019-12-11,2023-07-07,,,,,,,,,,
2366,210280148,6225,2687252.173,1234705.538,901,1004,1060,1242,,,24,,,,,,,,2019-12-11,2021-09-29,,,,,,,,,,
2367,210280177,n.n,2687103.683,1234918.374,901,1004,1060,1274,,,17,,,,,,,,2019-12-11,2021-03-15,,,,,,,,,,
2368,210295011,4545,2687264.982,1234935.445,901,1004,1080,1242,,,444,,,,,,,,2020-06-16,2023-07-14,,,,,,,,,,
2369,210295208,6175,2687102.643,1234974.362,901,1004,1020,1122,2021-12,8023,248,3,7410,7598,869,2020-06-30,7610,2020-06-30,2020-06-30,2023-02-03,102616798,4,1,2687106.553,1234976.611,3,2021,4,3102,150
2370,210295208,6175,2687102.643,1234974.362,901,1004,1020,1122,2021-12,8023,248,3,7410,7598,869,2020-06-30,7610,2020-06-30,2020-06-30,2023-02-03,102616798,4,1,2687106.553,1234976.611,2,2021,4,3101,135
2371,210295208,6175,2687102.643,1234974.362,901,1004,1020,1122,2021-12,8023,248,3,7410,7598,869,2020-06-30,7610,2020-06-30,2020-06-30,2023-02-03,102616798,4,1,2687106.553,1234976.611,1,2021,4,3100,135
2372,210295435,6245,2687212.986,1234838.933,904,1004,1020,1121,2024-02,8023,165,3,7410,7511,869,2020-07-22,7610,2020-07-22,2020-07-22,2024-02-08,102622092,11a,1,2687215.909,1234843.222,2,2024,4,3101,121
2373,210295435,6245,2687212.986,1234838.933,904,1004,1020,1121,2024-02,8023,165,3,7410,7511,869,2020-07-22,7610,2020-07-22,2020-07-22,2024-02-08,102622092,11a,1,2687215.909,1234843.222,1,2024,4,3100,116
