egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry
191534990,1004,1060,1242,3101,Appenzell,AI,POINT (2748884.333 1244022.35)
191534991,1004,1060,1242,3101,Appenzell,AI,POINT (2747472.493 1244248.609)
191534992,1004,1080,1242,3101,Appenzell,AI,POINT (2748242.781 1244404.756)
191534993,1004,1060,1242,3101,Appenzell,AI,POINT (2749385.517 1244482.01)
191534994,1004,1060,1242,3101,Appenzell,AI,POINT (2750885.157 1246027.468)
191534995,1004,1060,1242,3101,Appenzell,AI,POINT (2747938.769 1245122.833)
191534996,1004,1060,1242,3101,Appenzell,AI,POINT (2748535.962 1244588.304)
191534997,1004,1060,1242,3101,Appenzell,AI,POINT (2748802.632 1244678.044)
191534998,1004,1060,1242,3101,Appenzell,AI,POINT (2750433.246 1245586.17)
191534999,1004,1060,1242,3101,Appenzell,AI,POINT (2750433.933 1245589.597)
191535000,1004,1060,1242,3101,Appenzell,AI,POINT (2750477.543 1245783.147)
191535001,1004,1060,1242,3101,Appenzell,AI,POINT (2748881.263 1243530.247)
191535002,1004,1060,1242,3101,Appenzell,AI,POINT (2748931.665 1243421.639)
191535003,1007,1060,1242,3101,Appenzell,AI,POINT (2748814.511 1244237.355)
191535004,1004,1060,1242,3101,Appenzell,AI,POINT (2748939.02 1244742.458)
191535005,1004,1080,1242,3101,Appenzell,AI,POINT (2748610.296 1244891.982)
191535006,1004,1060,1242,3101,Appenzell,AI,POINT (2749050.877 1243990.046)
191535007,1004,1060,1242,3101,Appenzell,AI,POINT (2748657.273 1243522.587)
191535008,1004,1060,1242,3101,Appenzell,AI,POINT (2748669.895 1243528.039)
191535009,1004,1060,1242,3101,Appenzell,AI,POINT (2748708.231 1243500.57)
191535010,1004,1060,1242,3101,Appenzell,AI,POINT (2748730.597 1243491.136)
191535011,1004,1060,1242,3101,Appenzell,AI,POINT (2748756.374 1243485.218)
191535012,1004,1060,1242,3101,Appenzell,AI,POINT (2748969.14 1243561.733)
191535013,1004,1060,1242,3101,Appenzell,AI,POINT (2748872.833 1243652.445)
191535014,1004,1060,1242,3101,Appenzell,AI,POINT (2750344.006 1245875.402)
191535015,1004,1060,1242,3101,Appenzell,AI,POINT (2748677.667 1243608.734)
191535016,1004,1060,1242,3101,Appenzell,AI,POINT (2748918.366 1243625.031)
191535017,1004,1060,1242,3101,Appenzell,AI,POINT (2748965.149 1243481.792)
191535018,1004,1060,1242,3101,Appenzell,AI,POINT (2749095.494 1244176.469)
191535019,1004,1060,1242,3101,Appenzell,AI,POINT (2748844.777 1243685.983)
191535020,1004,1060,1242,3101,Appenzell,AI,POINT (2750206.625 1246967.827)
191535021,1004,1060,1242,3101,Appenzell,AI,POINT (2750216.187 1246972.507)
191535022,1004,1060,1242,3101,Appenzell,AI,POINT (2750256.847 1246996.911)
191535023,1004,1060,1242,3101,Appenzell,AI,POINT (2750143.051 1246945.673)
191535024,1004,1080,1242,3101,Appenzell,AI,POINT (2748848.359 1244685.624)
191535025,1004,1060,1242,3101,Appenzell,AI,POINT (2750420.869 1245831.402)
191535026,1004,1060,1274,3101,Appenzell,AI,POINT (2748834.808 1243878.237)
191535027,1004,1060,1242,3101,Appenzell,AI,POINT (2748438.79 1243654.004)
191535028,1004,1060,1242,3101,Appenzell,AI,POINT (2748918.634 1243664.881)
191535029,1004,1060,1242,3101,Appenzell,AI,POINT (2748616.461 1243676.032)
191535030,1004,1060,1242,3101,Appenzell,AI,POINT (2748495.977 1243706.653)
191535031,1004,1060,1242,3101,Appenzell,AI,POINT (2750594.358 1245503.129)
191535032,1004,1060,1242,3101,Appenzell,AI,POINT (2748143.414 1245200.753)
191535033,1004,1060,1242,3101,Appenzell,AI,POINT (2748747.843 1244815.08)
191535034,1004,1060,1242,3101,Appenzell,AI,POINT (2748545.781 1244605.805)
191535035,1004,1060,1242,3101,Appenzell,AI,POINT (2750870.058 1246827.737)
191535036,1004,1060,1242,3101,Appenzell,AI,POINT (2748721.737 1243548.752)
191535037,1004,1060,1242,3101,Appenzell,AI,POINT (2748260.642 1244263.968)
191535038,1004,1060,1242,3101,Appenzell,AI,POINT (2750194.066 1247044.937)
191535039,1004,1060,1242,3101,Appenzell,AI,POINT (2748787.951 1244818.908)
191535040,1004,1060,1242,3101,Appenzell,AI,POINT (2748792.355 1244816.836)
191535041,1004,1060,1242,3101,Appenzell,AI,POINT (2748821.927 1244803.142)
191535042,1004,1060,1242,3101,Appenzell,AI,POINT (2749179.296 1244424.61)
191535043,1004,1060,1242,3101,Appenzell,AI,POINT (2748912.024 1243854.477)
191535044,1004,1060,1242,3101,Appenzell,AI,POINT (2750320.454 1246031.515)
191535045,1004,1060,1242,3101,Appenzell,AI,POINT (2748793.766 1243727.812)
191535046,1004,1060,1242,3101,Appenzell,AI,POINT (2750158.175 1247025.32)
191535047,1004,1060,1242,3101,Appenzell,AI,POINT (2748760.13 1243564.641)
191535048,1004,1060,1242,3101,Appenzell,AI,POINT (2748980.465 1243741.728)
191535049,1004,1060,1242,3101,Appenzell,AI,POINT (2748817.832 1244711.042)
191535050,1004,1060,1242,3101,Appenzell,AI,POINT (2748793.394 1243545.344)
191535051,1004,1060,1242,3101,Appenzell,AI,POINT (2749046.881 1243654.646)
191535052,1004,1060,1242,3101,Appenzell,AI,POINT (2748416.083 1244107.686)
191535053,1004,1060,1242,3101,Appenzell,AI,POINT (2748419.205 1244107.708)
191535054,1004,1060,1242,3101,Appenzell,AI,POINT (2748568.497 1243653.843)
191535055,1004,1060,1242,3101,Appenzell,AI,POINT (2748872.679 1243588.897)
191535056,1004,1060,1242,3101,Appenzell,AI,POINT (2748602.417 1244170.807)
191535057,1004,1080,1242,3101,Appenzell,AI,POINT (2750294.739 1245503.42)
191535058,1004,1060,1242,3101,Appenzell,AI,POINT (2750213.716 1245481.21)
191535059,1004,1060,1242,3101,Appenzell,AI,POINT (2750229.273 1245559.312)
191535061,1004,1060,1242,3101,Appenzell,AI,POINT (2748845.302 1243630.964)
191535062,1004,1060,1242,3101,Appenzell,AI,POINT (2748924.031 1243711.105)
191535063,1004,1060,1242,3101,Appenzell,AI,POINT (2748920.265 1243711.401)
191535064,1004,1060,1242,3101,Appenzell,AI,POINT (2748714.035 1244672.933)
191535065,1004,1060,1242,3101,Appenzell,AI,POINT (2749191.061 1243392.866)
191535066,1004,1060,1242,3101,Appenzell,AI,POINT (2749243.109 1243427.408)
191535067,1004,1060,1242,3101,Appenzell,AI,POINT (2749230.431 1243336.404)
191535068,1004,1060,1242,3101,Appenzell,AI,POINT (2749224.467 1243412.541)
191535069,1004,1060,1242,3101,Appenzell,AI,POINT (2748985.653 1244447.625)
191535070,1004,1060,1242,3101,Appenzell,AI,POINT (2749019.274 1244459.476)
191535071,1004,1060,1242,3101,Appenzell,AI,POINT (2748571.105 1244623.653)
191535072,1004,1060,1242,3101,Appenzell,AI,POINT (2748584.551 1244624.869)
191535073,1004,1060,1242,3101,Appenzell,AI,POINT (2748605.736 1244625.515)
191535074,1004,1060,1242,3101,Appenzell,AI,POINT (2748618.031 1244626.652)
191535075,1004,1060,1242,3101,Appenzell,AI,POINT (2750162.235 1247026.902)
191535076,1004,1060,1242,3101,Appenzell,AI,POINT (2748756.976 1243712.768)
191535077,1004,1060,1242,3101,Appenzell,AI,POINT (2748514.598 1244958.306)
191535078,1004,1060,1242,3101,Appenzell,AI,POINT (2746879.202 1243343.753)
191535079,1004,1060,1242,3101,Appenzell,AI,POINT (2749196.845 1243434.074)
191535080,1004,1080,1242,3101,Appenzell,AI,POINT (2749114.879 1244766.326)
191535081,1004,1060,1242,3101,Appenzell,AI,POINT (2746828.869 1243371.359)
191535082,1007,1060,1242,3101,Appenzell,AI,POINT (2748626.295 1243674.891)
191535083,1004,1060,1242,3101,Appenzell,AI,POINT (2748488.107 1244160.477)
191535084,1004,1060,1242,3101,Appenzell,AI,POINT (2748486.241 1244150.774)
191535085,1004,1060,1242,3101,Appenzell,AI,POINT (2748534.112 1244068.813)
191535086,1004,1060,1242,3101,Appenzell,AI,POINT (2750201.046 1246946.433)
191535087,1004,1060,1242,3101,Appenzell,AI,POINT (2750214.924 1245378.757)
191535088,1004,1060,1242,3101,Appenzell,AI,POINT (2750202.179 1245377.095)
191535089,1004,1060,1274,3101,Appenzell,AI,POINT (2748899.29 1243885.1)
191535090,1004,1060,1274,3101,Appenzell,AI,POINT (2749004.872 1243922.518)
191535091,1004,1060,1274,3101,Appenzell,AI,POINT (2748994.849 1243903.449)
191535092,1004,1060,1274,3101,Appenzell,AI,POINT (2749087.904 1244153.531)
191535093,1004,1060,1274,3101,Appenzell,AI,POINT (2748658.017 1244135.913)
191535094,1004,1060,1274,3101,Appenzell,AI,POINT (2748829.523 1243994.034)
191535095,1004,1060,1274,3101,Appenzell,AI,POINT (2748518.692 1244616.005)
191535096,1004,1060,1274,3101,Appenzell,AI,POINT (2751814.137 1245578.281)
191535097,1007,1060,1274,3101,Appenzell,AI,POINT (2749002.101 1243638.066)
191535098,1004,1060,1274,3101,Appenzell,AI,POINT (2748408.614 1244333.413)
191535099,1004,1060,1274,3101,Appenzell,AI,POINT (2750480.043 1245537.681)
191535101,1004,1060,1274,3101,Appenzell,AI,POINT (2748645.988 1244853.254)
191535102,1004,1060,1274,3101,Appenzell,AI,POINT (2747214.45 1243183.273)
191535103,1004,1060,1274,3101,Appenzell,AI,POINT (2748732.209 1243886.106)
191535104,1004,1060,1274,3101,Appenzell,AI,POINT (2748579.222 1243742.611)
191535105,1004,1060,1274,3101,Appenzell,AI,POINT (2750139.989 1247170.669)
191535106,1004,1060,1274,3101,Appenzell,AI,POINT (2748696.611 1244954.924)
191535107,1004,1060,1274,3101,Appenzell,AI,POINT (2748831.9 1243623.38)
191535108,1004,1060,1274,3101,Appenzell,AI,POINT (2748716.443 1243456.197)
191535109,1004,1060,1274,3101,Appenzell,AI,POINT (2749063.217 1243385.056)
191535110,1004,1060,1274,3101,Appenzell,AI,POINT (2750372.619 1245925.04)
191535111,1007,1060,1274,3101,Appenzell,AI,POINT (2748090.177 1244765.479)
191535112,1004,1060,1274,3101,Appenzell,AI,POINT (2748654.002 1245837.699)
191535113,1004,1060,1274,3101,Appenzell,AI,POINT (2748554.118 1243751.944)
191535114,1004,1060,1274,3101,Appenzell,AI,POINT (2748459.994 1244969.616)
191535115,1004,1060,1274,3101,Appenzell,AI,POINT (2746744.614 1243132.079)
191535116,1004,1060,1274,3101,Appenzell,AI,POINT (2746670.659 1243197.505)
191535117,1004,1060,1274,3101,Appenzell,AI,POINT (2746594.73 1243261.798)
191535118,1004,1060,1274,3101,Appenzell,AI,POINT (2750056.319 1244888.347)
191535119,1004,1060,1274,3101,Appenzell,AI,POINT (2749121.606 1246133.456)
191535120,1004,1060,1274,3101,Appenzell,AI,POINT (2748547.751 1244867.596)
191535121,1004,1060,1274,3101,Appenzell,AI,POINT (2748757.84 1243634.083)
191535122,1004,1060,1274,3101,Appenzell,AI,POINT (2748689.938 1243717.064)
191535123,1004,1060,1274,3101,Appenzell,AI,POINT (2748849.452 1243670.348)
191535124,1004,1060,1274,3101,Appenzell,AI,POINT (2748850.947 1243582.931)
191535125,1007,1060,1274,3101,Appenzell,AI,POINT (2748994.302 1243463.57)
191535126,1004,1060,1274,3101,Appenzell,AI,POINT (2748898.168 1243762.447)
191535127,1007,1060,1274,3101,Appenzell,AI,POINT (2749148.11 1243990.47)
191535128,1004,1060,1274,3101,Appenzell,AI,POINT (2748573.307 1243742.129)
191535129,1004,1060,1274,3101,Appenzell,AI,POINT (2748577.749 1243659.799)
191535130,1004,1060,1274,3101,Appenzell,AI,POINT (2748884.269 1243503.719)
191535131,1004,1060,1274,3101,Appenzell,AI,POINT (2746747.2 1243138.084)
191535132,1004,1060,1274,3101,Appenzell,AI,POINT (2750398.853 1245534.191)
191535133,1004,1060,1274,3101,Appenzell,AI,POINT (2748798.7 1243582.039)
191535134,1004,1060,1274,3101,Appenzell,AI,POINT (2750521.647 1246073.858)
191535138,1004,1060,1274,3101,Appenzell,AI,POINT (2746634.421 1243162.515)
191535141,1004,1060,1274,3101,Appenzell,AI,POINT (2748738.491 1243590.697)
191535142,1004,1060,1274,3101,Appenzell,AI,POINT (2749144.961 1243380.745)
191535143,1004,1060,1274,3101,Appenzell,AI,POINT (2746853.438 1243372.061)
191535144,1004,1060,1274,3101,Appenzell,AI,POINT (2750435.092 1245940.203)
191535145,1004,1060,1274,3101,Appenzell,AI,POINT (2748763.773 1244895.956)
191535147,1004,1060,1274,3101,Appenzell,AI,POINT (2749104.087 1244197.741)
191535148,1004,1060,1274,3101,Appenzell,AI,POINT (2750464.834 1245555.582)
191535149,1004,1060,1274,3101,Appenzell,AI,POINT (2750497.276 1245506.859)
191535150,1004,1060,1274,3101,Appenzell,AI,POINT (2748525.629 1243707.932)
191535151,1004,1060,0,3101,Appenzell,AI,POINT (2748530.633 1244021.936)
191535153,1004,1060,1274,3101,Appenzell,AI,POINT (2748555.066 1244655.245)
191535154,1004,1060,1230,3101,Appenzell,AI,POINT (2747982.204 1244155.16)
191535155,1007,1060,1252,3101,Appenzell,AI,POINT (2747964.542 1244110.139)
191535156,1004,1060,1230,3101,Appenzell,AI,POINT (2747964.455 1244080.334)
191535157,1004,1060,1252,3101,Appenzell,AI,POINT (2749123.393 1244053.38)
191535158,1004,1060,1274,3101,Appenzell,AI,POINT (2748474.19 1244700.087)
191535159,1007,1060,1274,3101,Appenzell,AI,POINT (2748465 1244621)
191535160,1007,1060,1261,3101,Appenzell,AI,POINT (2749045.018 1244404.597)
191535161,1004,1060,1274,3101,Appenzell,AI,POINT (2748886.063 1244785.366)
191535162,1004,1060,1251,3101,Appenzell,AI,POINT (2748123.513 1244240.498)
191535163,1004,1060,1252,3101,Appenzell,AI,POINT (2747979.21 1244920.632)
191535164,1004,1060,1272,3101,Appenzell,AI,POINT (2748844.151 1244128.364)
191535165,1004,1060,1272,3101,Appenzell,AI,POINT (2748218.232 1243759.121)
191535166,1004,1060,1272,3101,Appenzell,AI,POINT (2748318.629 1244110.388)
191535167,1004,1060,1272,3101,Appenzell,AI,POINT (2749244.469 1243373.364)
191535168,1004,1060,1272,3101,Appenzell,AI,POINT (2748079.881 1245446.041)
191535169,1004,1060,1272,3101,Appenzell,AI,POINT (2749907.172 1247197.493)
191535170,1004,1060,1272,3101,Appenzell,AI,POINT (2749836.706 1245642.242)
191535171,1004,1060,1274,3101,Appenzell,AI,POINT (2747034.542 1241986.586)
191535172,1004,1060,1274,3101,Appenzell,AI,POINT (2747942.499 1245100.883)
191535173,1004,1060,1274,3101,Appenzell,AI,POINT (2747952.549 1245109.314)
191535174,1004,1060,1271,3101,Appenzell,AI,POINT (2747979.071 1244299.369)
191535175,1004,1060,1274,3101,Appenzell,AI,POINT (2748687.601 1244356.023)
191535176,1004,1060,1252,3101,Appenzell,AI,POINT (2748318.765 1244780.035)
191535177,1004,1060,1242,3101,Appenzell,AI,POINT (2749152.157 1244163.108)
191535178,1004,1060,1252,3101,Appenzell,AI,POINT (2749185.806 1243554.925)
191535179,1004,1060,1274,3101,Appenzell,AI,POINT (2749166.76 1244004.246)
191535180,1007,1060,1261,3101,Appenzell,AI,POINT (2748900.843 1244331.278)
191535181,1004,1060,1274,3101,Appenzell,AI,POINT (2749036.157 1244215.139)
191535182,1004,1060,1274,3101,Appenzell,AI,POINT (2749094.705 1244641.606)
191535183,1004,1060,1274,3101,Appenzell,AI,POINT (2750501.828 1245937.971)
191535184,1004,1080,1252,3101,Appenzell,AI,POINT (2746552.93 1243571.057)
191535185,1004,1060,1274,3101,Appenzell,AI,POINT (2751584.142 1246202.343)
191535186,1004,1060,1271,3101,Appenzell,AI,POINT (2748240.941 1244994.479)
191535187,1004,1060,1271,3101,Appenzell,AI,POINT (2751131.373 1246794.832)
191535188,1004,1060,1271,3101,Appenzell,AI,POINT (2748065.079 1245617.488)
191535189,1007,1060,1230,3101,Appenzell,AI,POINT (2748591 1243669)
191535190,1004,1060,1274,3101,Appenzell,AI,POINT (2748975.669 1243569.253)
191535191,1004,1060,1274,3101,Appenzell,AI,POINT (2748880.971 1243875.075)
191535192,1004,1060,1274,3101,Appenzell,AI,POINT (2748942.728 1243754.072)
191535193,1004,1060,1274,3101,Appenzell,AI,POINT (2748940.423 1243714.094)
191535194,1004,1060,1274,3101,Appenzell,AI,POINT (2748939.632 1244177.031)
191535195,1004,1060,1274,3101,Appenzell,AI,POINT (2748953.086 1244045.459)
191535196,1004,1060,1274,3101,Appenzell,AI,POINT (2749024.813 1243997.154)
191535197,1004,1060,1274,3101,Appenzell,AI,POINT (2749129.294 1244141.791)
191535198,1004,1060,1274,3101,Appenzell,AI,POINT (2748714.439 1244196.371)
191535199,1004,1060,1274,3101,Appenzell,AI,POINT (2748700.119 1244160.543)
191535200,1004,1060,1274,3101,Appenzell,AI,POINT (2748749.108 1244025.733)
191535201,1004,1060,1274,3101,Appenzell,AI,POINT (2748794.119 1244040.053)
191535202,1007,1060,1274,3101,Appenzell,AI,POINT (2748780.439 1243839.911)
191535203,1007,1060,1274,3101,Appenzell,AI,POINT (2748767 1243787)
191535204,1007,1060,1274,3101,Appenzell,AI,POINT (2748505.618 1243782.634)
191535205,1004,1060,1274,3101,Appenzell,AI,POINT (2748335.027 1244292.954)
191535206,1004,1060,1274,3101,Appenzell,AI,POINT (2748017.49 1244207.287)
191535207,1004,1060,1271,3101,Appenzell,AI,POINT (2747062.393 1243833.199)
191535208,1004,1060,1271,3101,Appenzell,AI,POINT (2747221.553 1243608.892)
191535209,1004,1060,1271,3101,Appenzell,AI,POINT (2747691.59 1243432.499)
191535210,1004,1060,1271,3101,Appenzell,AI,POINT (2747687.369 1243303.043)
191535211,1004,1060,1271,3101,Appenzell,AI,POINT (2747768.166 1243110.906)
191535212,1004,1060,1271,3101,Appenzell,AI,POINT (2748421.825 1243126.6)
191535213,1004,1060,1271,3101,Appenzell,AI,POINT (2748995.089 1243373.693)
191535214,1004,1060,1271,3101,Appenzell,AI,POINT (2750697.074 1246273.689)
191535215,1004,1060,1271,3101,Appenzell,AI,POINT (2751219.109 1246494.707)
191535216,1004,1060,1274,3101,Appenzell,AI,POINT (2751573.622 1246190.76)
191535217,1004,1060,1271,3101,Appenzell,AI,POINT (2751789.423 1246661.707)
191535218,1004,1060,1274,3101,Appenzell,AI,POINT (2751856.593 1245581.986)
191535219,1004,1060,1271,3101,Appenzell,AI,POINT (2752139.147 1246454.974)
191535220,1004,1060,1271,3101,Appenzell,AI,POINT (2752253.256 1246005.266)
191535221,1004,1060,1271,3101,Appenzell,AI,POINT (2752819.247 1246068.022)
191535222,1004,1060,1271,3101,Appenzell,AI,POINT (2752496.062 1245728.978)
191535223,1004,1060,1271,3101,Appenzell,AI,POINT (2753040.052 1245806.87)
191535224,1004,1060,1274,3101,Appenzell,AI,POINT (2749155.714 1243993.115)
191535225,1004,1060,1271,3101,Appenzell,AI,POINT (2752819.406 1245752.759)
191535226,1004,1060,1274,3101,Appenzell,AI,POINT (2748856.786 1244010.391)
191535227,1004,1060,1274,3101,Appenzell,AI,POINT (2749089.581 1243731.33)
191535228,1004,1060,1274,3101,Appenzell,AI,POINT (2748768.55 1244204.651)
191535229,1004,1060,1274,3101,Appenzell,AI,POINT (2748635.382 1243501.974)
191535230,1004,1060,1274,3101,Appenzell,AI,POINT (2748628.016 1243496.864)
191535231,1004,1060,1274,3101,Appenzell,AI,POINT (2748456.844 1243709.683)
191535232,1004,1060,1274,3101,Appenzell,AI,POINT (2748872.381 1244417.767)
191535233,1004,1060,1271,3101,Appenzell,AI,POINT (2752626.083 1245797.459)
191535234,1004,1060,1271,3101,Appenzell,AI,POINT (2747604.086 1243431.3)
191535235,1007,1060,1271,3101,Appenzell,AI,POINT (2747676.32 1243435.08)
191535236,1004,1060,1274,3101,Appenzell,AI,POINT (2748592.432 1243625.359)
191535237,1004,1060,1274,3101,Appenzell,AI,POINT (2748609.482 1243634.385)
191535238,1004,1060,1271,3101,Appenzell,AI,POINT (2750459.991 1246640.981)
191535239,1004,1060,1271,3101,Appenzell,AI,POINT (2748109.74 1243830.597)
191535240,1004,1060,1271,3101,Appenzell,AI,POINT (2751321.558 1245358.246)
191535241,1004,1060,1274,3101,Appenzell,AI,POINT (2747735.336 1244227.524)
191535242,1004,1060,1271,3101,Appenzell,AI,POINT (2752494.637 1245661.994)
191535243,1004,1060,1271,3101,Appenzell,AI,POINT (2752593.251 1245670.347)
191535244,1004,1060,1274,3101,Appenzell,AI,POINT (2746710.245 1243125.813)
191535245,1004,1060,1271,3101,Appenzell,AI,POINT (2751430.567 1246944.942)
191535246,1004,1060,1271,3101,Appenzell,AI,POINT (2750503.754 1246609.321)
191535247,1004,1060,1271,3101,Appenzell,AI,POINT (2747295.074 1243141.001)
191535248,1004,1060,1274,3101,Appenzell,AI,POINT (2746763.733 1243130.607)
191535249,1004,1060,1274,3101,Appenzell,AI,POINT (2750194.622 1246980.92)
191535250,1004,1060,1274,3101,Appenzell,AI,POINT (2748566.755 1244220.043)
191535251,1004,1060,1271,3101,Appenzell,AI,POINT (2750071.213 1244962.17)
191535252,1004,1060,1271,3101,Appenzell,AI,POINT (2750074.41 1244980.992)
191535253,1004,1060,1271,3101,Appenzell,AI,POINT (2750058.917 1244995.894)
191535254,1004,1060,1271,3101,Appenzell,AI,POINT (2750041.808 1245003.12)
191535255,1004,1060,1271,3101,Appenzell,AI,POINT (2750002.281 1244848.364)
191535256,1004,1060,1271,3101,Appenzell,AI,POINT (2747683.761 1244431.741)
191535257,1007,1080,1271,3101,Appenzell,AI,POINT (2749283.219 1246369.794)
191535258,1004,1060,1274,3101,Appenzell,AI,POINT (2747515.291 1242953.004)
191535259,1004,1060,1274,3101,Appenzell,AI,POINT (2748841.459 1243486.467)
191535260,1004,1060,1261,3101,Appenzell,AI,POINT (2751359.901 1246408.843)
191535261,1007,1060,1252,3101,Appenzell,AI,POINT (2749039.383 1243721.537)
191535262,1004,1060,1274,3101,Appenzell,AI,POINT (2746738.473 1243135.972)
191535263,1004,1080,1252,3101,Appenzell,AI,POINT (2749441.281 1244515.478)
191535264,1004,1060,1271,3101,Appenzell,AI,POINT (2748628.026 1244302.285)
191535265,1004,1060,1271,3101,Appenzell,AI,POINT (2748541.025 1244275.911)
191535266,1004,1060,1271,3101,Appenzell,AI,POINT (2748754.147 1243998.647)
191535267,1004,1060,1271,3101,Appenzell,AI,POINT (2748329.765 1244279.28)
191535268,1004,1060,1271,3101,Appenzell,AI,POINT (2748328.244 1244299.46)
191535269,1004,1060,1271,3101,Appenzell,AI,POINT (2747917.652 1244763.809)
191535270,1004,1060,1271,3101,Appenzell,AI,POINT (2747798.083 1243976.443)
191535271,1004,1060,1271,3101,Appenzell,AI,POINT (2747904.073 1244033.551)
191535272,1004,1060,1271,3101,Appenzell,AI,POINT (2747889.22 1243863.248)
191535273,1004,1060,1271,3101,Appenzell,AI,POINT (2748190.971 1243937.932)
191535274,1007,1060,1271,3101,Appenzell,AI,POINT (2748215.761 1243935.895)
191535275,1004,1060,1271,3101,Appenzell,AI,POINT (2747536.072 1244334.862)
191535276,1004,1060,1271,3101,Appenzell,AI,POINT (2747403.145 1244264.31)
191535277,1004,1060,1271,3101,Appenzell,AI,POINT (2747360.423 1244151.048)
191535278,1004,1060,1271,3101,Appenzell,AI,POINT (2747218.3 1244433.161)
191535279,1004,1060,1271,3101,Appenzell,AI,POINT (2746996.428 1244365.427)
191535280,1004,1060,1271,3101,Appenzell,AI,POINT (2746856.908 1243997.733)
191535281,1004,1060,1271,3101,Appenzell,AI,POINT (2746592.836 1242991.218)
191535282,1004,1060,1271,3101,Appenzell,AI,POINT (2746360.538 1243434.334)
191535283,1004,1060,1271,3101,Appenzell,AI,POINT (2746737.144 1243332.777)
191535284,1004,1060,1271,3101,Appenzell,AI,POINT (2746395.534 1243624.536)
191535285,1004,1060,1271,3101,Appenzell,AI,POINT (2746958.756 1243791.939)
191535286,1004,1060,1271,3101,Appenzell,AI,POINT (2747091.349 1243709.442)
191535287,1004,1060,1271,3101,Appenzell,AI,POINT (2747993.507 1243741.283)
191535288,1004,1060,1271,3101,Appenzell,AI,POINT (2747404.858 1243335.419)
191535289,1004,1060,1271,3101,Appenzell,AI,POINT (2747392.772 1242993.111)
191535290,1004,1060,1271,3101,Appenzell,AI,POINT (2747423.352 1242843.369)
191535291,1004,1060,1271,3101,Appenzell,AI,POINT (2747440.11 1242288.296)
191535292,1004,1060,1271,3101,Appenzell,AI,POINT (2746998.258 1241591.726)
191535293,1004,1060,1271,3101,Appenzell,AI,POINT (2746950.066 1242701.327)
191535294,1004,1060,1271,3101,Appenzell,AI,POINT (2747641.943 1241824.576)
191535295,1004,1060,1271,3101,Appenzell,AI,POINT (2747895.777 1242338.024)
191535296,1004,1060,1271,3101,Appenzell,AI,POINT (2748161.004 1243656.743)
191535297,1004,1060,1271,3101,Appenzell,AI,POINT (2747774.1 1242754.291)
191535298,1004,1060,1271,3101,Appenzell,AI,POINT (2748050.835 1242870.75)
191535299,1004,1060,1271,3101,Appenzell,AI,POINT (2747871.412 1243141.116)
191535300,1004,1060,1271,3101,Appenzell,AI,POINT (2748256.913 1242569.942)
191535301,1004,1060,1271,3101,Appenzell,AI,POINT (2748080.146 1242676.887)
191535302,1004,1060,1271,3101,Appenzell,AI,POINT (2748615.982 1242652.53)
191535303,1004,1060,1271,3101,Appenzell,AI,POINT (2749075.724 1242930.933)
191535304,1004,1060,1271,3101,Appenzell,AI,POINT (2748991.854 1243126.46)
191535305,1004,1060,1271,3101,Appenzell,AI,POINT (2748968.395 1243317.085)
191535306,1004,1060,1271,3101,Appenzell,AI,POINT (2749134.334 1243229.443)
191535307,1004,1060,1271,3101,Appenzell,AI,POINT (2747889.221 1245368.842)
191535308,1004,1060,1271,3101,Appenzell,AI,POINT (2748039.73 1245326.4)
191535309,1004,1060,1271,3101,Appenzell,AI,POINT (2748214.273 1244983.022)
191535310,1004,1060,1271,3101,Appenzell,AI,POINT (2748391.56 1244969.115)
191535311,1004,1060,1271,3101,Appenzell,AI,POINT (2748580.995 1244870.759)
191535312,1004,1060,1271,3101,Appenzell,AI,POINT (2748653.885 1245129.799)
191535313,1004,1060,1271,3101,Appenzell,AI,POINT (2748464.244 1245247.468)
191535314,1004,1060,1271,3101,Appenzell,AI,POINT (2748386.092 1245437.401)
191535315,1004,1060,1271,3101,Appenzell,AI,POINT (2748663.544 1245302.364)
191535316,1004,1060,1271,3101,Appenzell,AI,POINT (2748580.396 1245378.304)
191535317,1004,1060,1271,3101,Appenzell,AI,POINT (2748883.718 1245102.173)
191535318,1004,1060,1271,3101,Appenzell,AI,POINT (2749034.579 1245050.056)
191535319,1004,1060,1271,3101,Appenzell,AI,POINT (2749118.398 1245139.394)
191535320,1004,1060,1271,3101,Appenzell,AI,POINT (2748982.615 1245231.4)
191535321,1004,1060,1271,3101,Appenzell,AI,POINT (2749101.664 1245398.346)
191535322,1004,1060,1271,3101,Appenzell,AI,POINT (2749361.232 1245209.948)
191535323,1004,1060,1271,3101,Appenzell,AI,POINT (2749414.956 1245107.01)
191535324,1004,1060,1271,3101,Appenzell,AI,POINT (2748997.984 1244948.081)
191535325,1004,1060,1271,3101,Appenzell,AI,POINT (2749287.233 1244871.506)
191535326,1004,1060,1271,3101,Appenzell,AI,POINT (2749241.739 1244463.115)
191535327,1004,1060,1271,3101,Appenzell,AI,POINT (2749487.119 1244716.355)
191535328,1004,1060,1271,3101,Appenzell,AI,POINT (2748352.388 1245589.488)
191535329,1004,1060,1271,3101,Appenzell,AI,POINT (2748205.638 1245861.7)
191535330,1004,1060,1271,3101,Appenzell,AI,POINT (2748368.195 1245776.781)
